2023,"1학기","정말 좋은 수업, 타과생도 부담스럽지 않게 잘 설명해주심 중간기말 난이도도 쉬운편이라고 생각됨",100
2023,"1학기","교수님 성격이 유쾌하셔서 심리적 부담이 없는 수업. 이해 기반 경제 수업. 그렇다고 공부안하게 되는 수업은 아니고 이번 학기는 개념을 잘 모르면 틀리는 T/F 문제들로 나와서 공부 열심히 하게 돼서 좋았음. 성적도 후하고 매우매우 추천합니다.",100
2023,"1학기","수업 매우 재밌게 잘 하심 ㄹㅇ 쏙쏙 들어옴 학점 = 중간기말 둘 다 median인데 A0 결론: 신",100
2023,"1학기","정말 좋은 수업입니다. 시험문제는 어렵지만 교수님께서 강의시간에 개념을 쉽게 설명해주세요! 노베이스여도 충분히 따라잡을 수 있습니다! 시험점수가 평균보다 높은데 아직 학점이 안나온 상태라 어떻게 될지 감이 안오네요! 그래도 교수님께서 유쾌하게 수업해주셔서 한학기동안 정말 행복했습니다! 꼭 들으세요!",100
2023,"1학기","19년도 강의평이 너무 좋아서 의심하지 않고 신청했던 강의 아직 성적이 나오지 않아서 학점 미화.. 및 악화가 되지 않은 따끈따끈한 강의평이다 ,, 경제학개론을 수강하고 들었기에 미시경제원론의 내용 자체는 익숙했음 근데 쓰는 교재가 영어 교재고 560 페이지 짜리를 한 학기에 걸쳐서 거의 다 나간다 그리고 교수님이 핵심 부분만 설명하시고 나머지는 혼자서 읽어보세요 ~ 라고 하셔서 그냥 책 한번 읽는데도 시간이 꽤 소요됨 교수님은 설명을 정말 쉽게 쉽게 하신다 그리고 매주 교재 연습 문제를 푸는 과제가 있는데 이게 성적에 안 들어가서 하고 싶은 사람 하는 느낌이다 난 한번도 한 적이 없는데 시험기간 되면 후회하게 된다 아 매주 공부할걸 .. 교수님 설명은 쉽고 내용도 쉬운거 같은데 문제가 어렵게 나온다 물론 공부 열심히 하면 다 풀 수 있지만 개념만 다다다다 머리속에 넣고 가면 문제보고 당황할 수도 있을거 같다",80
2019,"2학기","갓철영 교수님이십니다. 교수님께서 굉장히 유쾌하셔서 수업을 즐겁게 들을 수 있습니다. 어려운 개념을 최대한 간단하게 설명해주시려고 하세요 :) 중간고사 기말고사도 합리적인 난이도로 출제되고 시험을 잘 못 보더라도 학점 정말 후하게 주십니다 :) 무조건 들으세요!!!!!!",100
2019,"2학기","갓갓갓갓갓갓갓철영 갓갓갓 꼭 수강하세요, 수업도 재미있고 간단하게 잘 설명해주십니다.",100
2019,"2학기","학점 잘 주심. 강의력도 좋으심. 한국식 영어이지만 유창하심",100
2019,"2학기","수업과 시험 모두 쉽게 진행되고 성적도 잘 주십니다 근데 밑에 분들이 말하신 것처럼 워낙 쉽고 간단하게 설명해주셔서 후에 미시경제학 공부할 때 좀 막막할 것 같아요",80
2019,"2학기","교수님께서 전자출결 잘 하라고 강조하십니다! 출석체크 잊지 마세요ㅠㅠ",60
2019,"2학기","교수님 너무 좋으시지만 재수강러로서 미시를 이렇게 배우고 시험을 치는 것에 대한 의문이 듭니다.",20
2019,"2학기","일단 시험이 어려운 수준은 아닙니다. 맨큐 전체를 알아야 된다고 강조하시지만 그렇게까지 하실 필요는 없고 그냥 한번 읽고 중요한 부분만 체크하시면 됩니다. 그리고 수업에서 가끔 교과서에 없는 내용을 하시는데 그때만 잘 들으시면 됩니다",100
2019,"2학기","밑분 말대로 교수님 재밌으시고 친절하시지만 너무 쉽게 가르치고 쉽게 내세요... 교양으로 들으시는 분에게는 더없이 좋은 수업이겠지만...ㅜㅜ",80
2019,"2학기","교수님 so funny~ ^^ 근데 lecture 너무 easy해요 Micro경제학 들을 때 hard time 보낼 거 같아요",80
2019,"2학기","교수님 일단 유쾌하시고 수업 엄청 널널해요 일찍 끝내주실 때도 많고. 시험은 쉬운편이라고 생각해요.",80
2019,"2학기","쉽게 가르쳐서 좋았는데 시험 변별력이 좀..이거 듣고 미시들으면 썰릴거 같다.",80
2019,"2학기","교수님 성격도 유머러스하고 원론이라서 그런가 수학적 계산 거의 안쓰면서 기초부터 잡아줘서 정말 좋은 수업이었어요",100
2019,"1학기","교수님이 유머를 섞어가시면서 수업해 주셔서 수업을 재밌게 잘 집중하며 들을 수 있었어요! 이번 학기에 들은 과목 중에서 가장 만족스러웠던 교수님이셨어요ㅎㅎ 수업 내용도 핵심 내용을 위주로 쉽게 가르쳐 주셔서 미원에 대한 base를 잘 잡을 수 있었던 거 같아요! 학점도 정말 아주 잘 주시고ㅎㅎ 강추합니다!!",100
2019,"1학기","시험은 수업시간에 배운 것보다 훨씬 어려움 갑자기 이름 호명하고 정답을 말하라고 함. 엄청 부담스럽고 매번 심장 쫄림 하지만 매번 빨리 끝내주시고 교수님 수업이 재밌음 그리고 마지막으로 그냥 평균만 맞아도 에이쁠인데 학기 중 조금 고생해도 결국 에이쁠인데 들으세요 갓입니다",100
2024,"1학기","중간 기말 만점 교수님 친절하시고 수업도 부담없이 잘 흘러가는데 설명하실 때 맺음 없이 다음 내용으로 넘어가는 느낌을 조금 받았음. 머릿속에선 이미 설명을 마치셔서 말씀이 따라가지 못하는 느낌이랄까 실강 때 문제풀이 하시니까 잘 들어두시고 한 5일 전부터 강의안 잘 외우고 올려주신 문제들 풀고 오답 정리하면 시험 무난하게 볼 수 있습니다. 시험 직전 오피스아워 꽤 도움되니까 가보시는 걸 추천",100
2024,"1학기","중간 40 기말 55 출석 5 중간은 프셋과 숫자까지 같은 문제 많이 나옴. 잘 풀고 기억하면 좋음. 서술형은 세 문제였는데 ppt에서 나옴 기말 비중이 큰데 난 기말을 79/100 으로 말아버렸음.. 중간은 만점이었지만 결석도 세 번 해서 총점 대충 계산해보니 87.45 재수강이라 비쁠 나올까봐 걱정했는데 a0 교수님 감사합니다.. 교수님 친절하시고 설명 잘 해주심. 난 출결 인정 받은 것까지 합해 결석이 5번 정도 있었는데 수업 시간에 예제 풀이나 중요한 설명 많이 해주시니 수업은 잘 듣는 게 좋음. 그리고 시험 전 주에 수업은 없지만 강의실에서 질답 시간 가지는데 이때 프셋 풀이하시며 시험문제 언급하시니 가는 걸 추천. 결과적으로 성적도 잘 주시고 수업 로드나 설명 모두 만족스러웠음",100
2024,"1학기","시험 전에 주시는 프셋만 주구장창 풀어도 평균 이상 나와요 교수님도 너무 좋으십니다",100
2023,"1학기","강의력도 만족, 성적 기준도 만족이다. 프셋도 주셔서 시험 대비를 하기 쉬웠다. 추천.",100
2021,"1학기","이해하기 쉽게 가르쳐주시고 제공해주시는 프셋들만 열심히 풀면 충분히 좋은 학점 받을 수 있어요!",100
2021,"1학기","설명을 자세히 해주시고 과제 제출하면서 공부도 됩니다. 시험에 대한 부담도 적고 학점도 잘 주세요!",100
2021,"1학기","강의력도 좋으시고 영어로 설명도 잘하십니다! 이해하기 쉬운 수업입니다. 시험도 쉽고 학점도 잘 주십니다.",100
2021,"1학기","시험에 부담이 없고 교수님도 친절하시고 설명이 깔끔하다",100
2021,"1학기","에마 받아서 좀 아쉽긴 한데 그래도 본인이 공부 거의 안 한 거에 비하면 잘 받은 것 같음 중간도 없고 프셋도 성의만 보이면 다 만점 주시는 것 같고 꿀강 맞는 듯",100
2021,"1학기","아니 A 안준다하는사람 공부는 했니? 일단 최소한의 공부는 해야지... 나도 강의 대충 듣는둥마는둥 하고 마지막에 프셋만 한 2번 풀어보니까 기말 9점만 깍이고 A+ 받았는데 ㅋㅋㅋ",100
2021,"1학기","평균 살짝 아래의 기말 점수 받아서 비쁠이긴 한데 다른건 다 편하고 좋아서 좋았ㄷㅏ 무조건 에이 주시진 않음",60
2021,"1학기","강의 대충 들었어서 시험도 망한 것 같은데 평소에 과제 잘 내고 진도율 성실하게 채웠으면 학점도 뿌리시는 것 같음",100
2021,"1학기","정말 편한 전공였습니다 학점도 만족할만큼 나올거같아요 점수 신경 안써도 되는 프셋 3번 + 출결은 영상진도율 + 기말 시험 한 번으로 끝입니다",100
2021,"1학기","한국식 영어로 가끔 힘들어하시지만 열심히 하시고 착하심 충분히 들어볼만한 수업",100
2020,"1학기","과제도 복습용도로 적당한 양이고 교수님 설명도 좋았습니다.",80
2020,"1학기","강의를 쉽게 이해할 수 있었고 퀴즈도 큰 부담없었다!",80
2020,"1학기","비대면 강의에 따른 대처를 유연하게 잘 하신 교수님. 학교 일정이 바뀔 때마다 합리적으로 평가방식 바꾸고 학생들에게 잘 공지해줘서 좋았음. 수업도 잘하시고 시험 난이도도 쉽고 편하게 들을 수 있는 수업임. 전체적으로 매우 만족.",100
2020,"1학기","쉽게 잘 설명해주시고 과제부담도 적음+ 시험도 조금만 공부하면 잘 칠 수 있어요 ㅎㅎ",100
2020,"1학기","싸강에 맞는 과제/시험방식으로 부담도 없었고 이해할 만한 수준에서 설명해 주셔서 좋았어요. 시험문제도 상당히 무난하고 수업내용도 맨큐 경입 미시파트 포괄하는 수업이라 좋았습니다",80
2020,"1학기","싸강으로 따지면 매우 괜찮았던 수업이라고 생각합니다",60
2024,"1학기","강의가 깔끔하다 본인은 성적 괜찮게 나왔디만 의문사당한 친구들이 꽤 있었음",80
2024,"1학기","일단 교수님이 올려주신 영상 꼼꼼히 보시고 개념적인 부분보다는 문제풀이에 집중하면 a+무조건 가능 교수님이 수업 때 문제 풀어주시는데 시험에서 거의 비슷하게 나옴. 그냥 성적 잘받을 목적이라면 맨큐 굳이 안풀어보고 교수님이 수업중에 풀어주시는 문제들만 다시 정독하고 시험장 가도됨. 오픈북인데 바리바리 가져가도 어짜피 타임어택이라 못보니 꿀팁을 주자면 헷갈리는 개념들 몇개 정리하고 수업때 푼 문제중 어려운것들 풀이방법만 써가면 좋을 듯!",100
2024,"1학기","강노를 안주신게 좀 흠이다 수업시간에 문제풀어주는건 좋았다",100
2024,"1학기","개인적으로 들은 경제 전공 기초 중 최고의 꿀강 블렌디드 강의 (동영상 2시간 + 문제풀이 1시간)인데 평소에 동영상 보면서 필기만 제대로 해놓고 문제 풀이시간에 잘 받아 적어놓기만 했다면 시험기간에 공부 할 필요가 없다. 실제로 중간 기말 모두 시험 전날 필기만 1번 읽고 시험 봤는데도 중간 100 기말 94로 A+ 받았다. 팁: 시험이 오픈북이라 맨큐를 들고 오는 사람들이 많은거 많은것 같은데 이러면 타임어택이 너무 심하다. 동영상 내용 중 헷갈리는 그래프 같은 것만 따로 적어서 가져 가고, 오히려 문제풀이 시간에 다루는 문제들을 풀고 정리해서 가져 가는 게 더 도움이 된다. 시험 문제도 문제풀이 시간에 풀어 주신 문제들과 거의 유사하다.",100
2024,"1학기","장점: 강의 무난, 시험 아주 깔끔 단점: 1교시 대우관 매우 힘듦, 칼같은 채점, 학점은 그냥 하는만큼 (기대 ㄴㄴ)",40
2024,"1학기","점수 공지 매우 불친절함(중간도 매우 늦게, 기말은 성적 정정 기간 다음날에 나왔고 과제 점수는 아예 모름), 성적도 딱히",60
2024,"1학기","저는 교수님 나긋나긋한 목소리가 좋고 집중도 잘 되네요 설명이 정석적이고 또 정확해요. 말도 논리적이시고 블렌딩이라 부담도 적고 굿굿",100
2023,"2학기","점수도 너그럽고 수업도 잘하십니다! 밀이 조금 작고 빠르시지만 집중해서 듣는다면 문제풀이 실강도 큰 도움이 됩니다. 그리고 오픈북이라서 시험이 쉽고 부담없어요!! 살짝 타임어택의 느낌이 강한 시험입니다",100
2023,"2학기","경제학 복수전공을 염두에 두고 있는 타과생 신분으로 들었는데 개념설명 잘해주십니다. 이미 강의평 써준 학우님들 말대로 ""진짜 더도 말고 덜도 말고 딱 수업만"" 하시는 교수님이세요. 이번 학기 수업은 동영상콘텐츠 2시간 + 대면강의 1시간으로 진행됐고요. 교수님이 런어스에 올려주신 개념설명 강의영상 2개를 대면강의 전날 자정 전까지 듣고 출결 확인용 문제 하나 답 쓰면 영상 시청 진도율 감안해서 2시간 출석 인정됩니다. 다만 대면강의가 목요일 1교시였는데, 강의영상을 그 주 월요일 오전 10시부터 시청 가능하게 해주셔서 영상 2개를 월,화,수 3일 중으로 수강해야 했습니다. 중복수강불가도 아닌 단순 동영상콘텐츠이라길래 주말(토,일)에도 자유롭게 시청할 수 있을 줄 알았는데 다른 수업도 있는 평일 동안 들어야 했다는 게(...) 3시간 중 2시간을 동영상콘텐츠로 진행하는 메리트가 많이 떨어진 것 같아 아쉬웠네요. 목요일 1교시 대면강의는 개념설명을 바탕으로 한 문제풀이 시간이었습니다. 여기서도 교수님은 말 그대로 ""문제풀이 해설만"" 하십니다. 경제학 특성상 태블릿이나 노트북으로 받아적기보다 손을 써서 그리고 계산하고 해야 하는 게 많은데, 속도 면에서 느린 탓에 풀이를 놓치는 경우가 많았습니다. 그래도 교수님이 대면 때 같이 풀었던 문제들은 이후 런어스에 따로 올려주셔서 복습할 수는 있습니다. 교재가 '맨큐의 경제학'이라 문제풀이 시간에 나오는 문제 중 일부는 이 책에 있는 문제들입니다. 과제는 기말시험 직전에 '맨큐의 경제학'에 나오는 문제 몇 개에 대한 풀이와 답을 적어 런어스에 PDF로 업로드하는 것이었는데, 이번 학기는 총 6문제였습니다. 시험은 목요일 대면 1시간 때 중간, 기말 2번 보고, 두 시험 모두 50분 동안 12문제(객관식 8개, 주관식 4개) 푸는 식이었습니다. 그러나 주관식 4문제 모두 큰 문제 하나에 작은 문제 두세 개씩 딸린 형식이었기에 체감되는 문제 수는 더 많았어요. 문제의 난이도는 그렇게 어렵지는 않았지만, 주관식의 경우 풀이과정까지 모두 적으라는 문제들이 있어 한두 문제에 발목잡히다 보면 타임어택이 엄습해올 수 있습니다. 아, 그리고 오픈북 시험이었는데 전자기기는 일체 사용 못하고 인쇄자료만 들고 시험볼 수 있었습니다. 저는 중간시험 68점(만점 100, 평균 68.65), 기말시험 84점(만점 100, 평균 66.97) 맞고 A- 받았습니다. 전체적으로 군더더기 없이 그냥 수업과 시험만 했다는 느낌이 강하네요. 이번 학기에는 경제학부 분들보다 타과생 분들이 더 많이 들었는데, 타과생의 한 사람으로서 경제학의 기초 입문 개념설명 수업으로는 매우 적당한 것 같습니다.",80
2023,"2학기","교수님께서 동영상에서도 대면강의에서도 잡담 없이 수업만 하시고, 정확히 50분에 끝내주신다는 점에서 좋게 말하자면 깔끔하고, 안 좋게 말한다면 칼 같습니다. 2시간 동영상 수업으로 진도를 나가시고, 대면에서는 배운 단원에 해당하는 문제를 풀어주시는데, 문제를 수업시간에 처음 접하는지라 대면 강의에서는 풀어볼 시간보다는 필기하느라 정신없었던 것 같아서 좀 아쉽긴했습니다. 수업은 멘큐의 경제학 미시경제 파트를 거의 다 다루시며, 고등학교 때 배웠던 기초적인 수학 개념들을 통해 설명해주시기도 합니다. 시험은 같이 풀어주신 문제 수준에서 출제되었습니다. 저는 중간 때 평균보다 15점/중앙값보다 10점 높은 점수를 맞았고, 기말에는 평균보다 30점/ 중앙값보다 25점 높은 점수를 받아 최종성적 A+ 받았습니다. 교수님께서는 수업 시간에 풀어주셨던 문제를 올려주시나, 풀이를 올려주시진 않기에 대면 수업시간에 집중해서 필기하는 것이 중요합니다. 교수님의 목소리가 작으신 편이기에 앞 쪽에 앉으시는 걸 추천드려요. 개념 복습하고, 문제 풀어보시면 분명 좋은 결과 얻으실 수 있습니다. 첨언하자면, 밑의 강의평에 대해서는 동의하기 어렵습니다. 1주일에 1시간 대면인데 이마저도 결석한다면 9시에 강의를 연 교수와 학교가 문제입니까 아님 그걸 알면서도 신청하고 결석한 학생이 문제입니까? 교수님께서 멘큐의 경제학 2015년판을 베이스로 설명하시는 건 맞으나, 2015판을 사용한다고 해서 2015년에 녹화하신 강의라고 말씀하시는 건 비약이 있지 않나요? 목소리가 작으신 건 맞지만, 이에 불만이 있었음 앞쪽으로 와서 앉으면 됩니다. 혼자 앉으려해서 그렇지 실제로 앞쪽에 자리가 충분히 있었습니다. 그리고 교수가 반드시 잡담을 하고, 분위기를 밝게 유지해야할 의무가 있는지 모르겠습니다. 아침 9시, 문제 풀이, 교수님 스타일이 혼합되어 침울하다고 느끼실 순 있겠으나, 저는 오히려 집중이 잘 되었고, 필기 + 문제 풀이를 따라가느라 시간이 금방 지나갔습니다. 독강이라 성적을 어떻게 주시는지는 모르겠으나, 깔끔하고 잘 가르쳐주시며, 적정한 시험 난도과 자신의 노력에 맞는 성적을 받기 원하시는 분들께는 강추합니다!",100
2023,"2학기","1. 아침 9시 수업이다. 본인은 기숙사에 살아서 기상할 수 있겠다는 희망으로 수신 성공했지만 결국은2번 결석을 했다. 2. 교수님은 2015년에 촬영하신 동영상을 지금까지 활용하신다. 3. 동영상 강의 속 목소리와 달리 매우 무기력하시고 목소리가 매우 작으셔서 중간 자리에 앉아도 설명이 잘 들리지 않는다. 개인적으로 이메일을 보냈으나 앞자리에 앉으라는 피드백을 받았다. 4. 위에 비슷한 맥락으로 이메일 질문을 했으나 읽고 답장을 하지 않으신다. 5. 1 시간 동안 이루어지는 수업 분위기가 매우 침울하며 문제 설명이 재대로 진행되지 않고 속도는 빨라서 흐름에 따라가기 너무 힘들다.",20
2023,"2학기","출석이랑 영상만 제 시간에 보고 나중에 시험 대비해서 수기로 필기만 해도 여러분도 A+가능한 수업. 필기 맘대로 봐도 되는 오픈북 수업에다 연습문제만 잘 이해하면 쉽게 푸는 문제라 강추.",100
2023,"2학기","아침 대면 9시수업인거 말고는 들을만 한거 같아요. 교수님 강의력도 좋으시고 문제도 많이 풀어주셔요.",80
2023,"2학기","경제학 노베이스가 들어도 이해가 잘 되는 강의에요! 맨큐의 경제학 교재로 사용하십니다",100
2023,"1학기","비전공자 입장에서 무난하게 들을만 했지만 다른 경제학과 학우분들이 베이스가 좋으시기도 하고 성적 맞춰서 주시는 편이라서 열심히 공부해두시면 좋겠네요",80
2023,"1학기","진짜 학점 너그러우신듯… 솔직히 강의 들으면서 1교시에 중간 못봐서 철회각 재다가 존버는 승리한다는 말만 믿고 존버함 결국 성공 ㅎㅎ",100
2023,"1학기","정말 강의력 좋으십니다! 미시원론에 대한 이해 잘 시켜주시고, 학생들을 생각해주시는게 느껴집니다. 대면 오픈북 시험 2번 있었습니다",100
2023,"1학기","매번 시간 딱 맞춰서 수업 끝내시는게 인상적이었습니다(좋은 쪽으로) 1교시 수업 한시간 있는거 빼고는 동영상강의여서 너무 좋았어요. 시험난이도는 평이해요. 맨큐 연습문제 풀 수 있으면 충분합니다.",100
2023,"1학기","우선 강의력이 좋으십니다. 그리고 개념 진도는 동영상으로 올려주시기 때문에 모르는 부분 다시 볼 수 있어 좋았습니다. 대면 한 시간은 나간 진도 문제 풀어주시는데, 배운 개념 저절로 복습이 되는 효과가 있습니다. 시험은 맨큐 문제랑 수업시간에 한 문제풀이만 복습하면 전혀 무리없이 잘 볼 수 있습니다. 한 학기동안 재밌게 수업 들었습니다. 막판에 기말 끝나고 맨큐 문제 3개 푸는 과제 있는데 부담 없습니다. 중간 90이고 기말은 성적을 안 알려주셔서 모르지만 개인적으로 객관식 하나 +alpha 정도 틀린 것 같습니다. A+나왔습니다",100
2023,"1학기","정말 딱 수업만 하십니다. 강의력은 좋으시다고 느껴졌어요",100
2024,"1학기","중간 q3 기말 모름 (평균 추정) 재수강이라 대충 아는 내용이라 수업 안 감 A0 잘 받아갑니다. 솔직히 5점짜리 교수는 아닐 것 같은데, 그래도 2점짜리 교수는 더더육 아님 저 아래 강의평 시절과는 다르니 안심하고 들으셔도 됩니다",100
2023,"2학기","왜 이렇게 강의 평이 좋지 않은지 모르겠네요. 교수님께사 학생들을 챙겨주시기 위해 노력도 하시고 수업도 열심히 듣고 필기하면 수업 내용 바탕으로 시험이 나옵니다. 수업 끝나고 질문응 하면 모두 친절하게 답변까지 해주시고 시험 전에 연습 문제들도 올려주시는데 도움 많이 됐습니다. 개인적으로 매우 듣기 좋은 수업이었습니다!",100
2023,"2학기","녹화 강의 2시간 + 현장 강의 (맨큐 문제 풀이) 1시간으로 진행. 현장 강의에 꼭 가서 수업을 들어야 문제풀이 끝에 제공하시는 bonus 내용을 들을 수 있다. indifference curve, preference, budget constraint 등에 대한 이 보너스 내용을 꼭 집중해서 잘 필기하고 공부해야 한다. 평소 제출해야 할 과제는 없으나 시험 전에 연습문제 몇가지로 구성된 과제를 주신다. 이를 잘 풀고 연습하면 도움이 된다. 또한 중간~기말 사이에 실생활 속 경제학 이슈에 대한 질문에 답하는 글쓰기 과제가 주어졌다. 매주 강의를 듣고 해당 맨큐 챕터에서 지정하신 연습문제를 성실히 풀어야 한다. 아예 모든 연습문제를 풀어보는 것도 매우 큰 도움이 된다. 개념의 이해 자체를 중요시하시기에 다양한 문제를 풀수록 본인의 이해력 향상에 도움이 된다.",100
2023,"2학기","강의평이 너무 안 좋아서 남겨요… 이번 학기 수강했는데 강의 운영 깔끔하시고 부담 없다고 느꼈습니다! 수업 듣고 멘큐로 혼자 정리하는 식으로 공부했습니다. 질문도 잘 받아주시는 것 같아요! 강의력이 엄청 좋으시진 않지만 재수강이라 다른 미원 영강도 들어봤는데 괜찮으신 편입니다… 과제는 거의 없는 편",100
2023,"1학기","강의력 안좋으시고 맨큐 내용 읽는 수준이라서 수업 거의 안듣고 독학했어요...중간 성적도 늦게 알려주시고 심지어 중간에 본 quiz랑 기말점수는 최종성적 나온 지금까지도 전혀 안 알려주시고ㅋㅋㅋㅋ외국인 학생들 많아서 그나마 성적 꽤 나쁘지 않게 받아가긴 했는데 그냥 비율대로 주시는 수준입니다 그냥 한학기 독학하시면서 3학점 없는셈 치시고 싶으신 분들 들으시면 되는데 성적도 꽤 짜서 비추입니다",60
2019,"1학기","강의가 빨리 끝난다는 것은 좋았으나... 수업 내용이 독학으로도 충분히 가능할 만큼 단순했던것에 비해 특히 기말고사는 너무 어려웠네요 도저히 맨큐를 읽고 수업을 열심히 듣고 질문을 했더라도 풀기 난해했던...",60
2019,"1학기","최악 최악 최악 최악 최악 최악 제발 도망치세요ㅠㅠㅠㅠㅜㅠㅜㅠㅜ",20
2019,"1학기","이게 수업이냐; 중간은 너무 쉬워서 변별력이 없고 기말은 너무 어려워서 평가기준도 없을 뿐더러 역으로 변별력을 없애버리는 인피니티 스톤을 다 모은 타노스보다 더한 교수님이다 ㄹㅇ 강의력은 연대 내 최악을 보유하고 있다고 해도 과언이 아님 이 경제 수업을 들을 바에 차라리 다른 좋~~은 교양 찾아서 듣는 거를 추천드려요",20
2019,"1학기","제발 듣지마세요 정말 경개론 듣고 경제도 꽤 공부했는데 기말 수준이 거의 골탕먹이려고 내신 수준 강의력 엉망이고 분수에서 위쪽이 분자인지도 모르시고 이해가 안간다고 하면 자기보다 더 잘 설명할 수 있는 사람 있냐고 합니다 수업내내 횡설수설 본인이 뱉으신 말 본인도 수습 못하시고 무슨 말을 하는지도 아마 모르고 마구 말을 하십니다 설명? 강의력? 바라지 마시고 학점도 깐깐할 걸로 예상해요 정말 듣지않아도 들어도 고통인 수업입니다 제발 듣지마세요",20
2019,"1학기","-강의력은 맨틀 뚫고 내핵까지 내려간 수준 -중간은 연습문제 수준이었다가 기말은 미시학 수준으로 뒤통수 거하게 후려침 -수업은 항상 빨리 끝나서 그나마 나음.",20
2019,"1학기","교수계의 타노스임. 항상 수업시간의 반을 없애버림. 강의력은 최악임. 그냥 멘큐 읽는 수준. 경개를 듣고 들어서 수업 전혀 안듣고 멘큐 복습하고 시험침. 중간은 멘큐 응용문제 비슷한 수준으로 나왔는데, 기말은 원론의 수준을 넘어서 학생들 뒤통수를 거하게 후려침. 그래도 한학기 내내 짧게 수업하고 수업시간에 수업 안들어도 괜찮아서 좋았다.",40
2019,"1학기","제...발... 도..망...쳐.....",20
2019,"1학기","음... 학점이라도 잘 주시면 좋겠네여. 그거도 극혐이면 내년도에 들을 학생 없을 듯. 혼자서 이상한 제스쳐 하시면서 독백하시다가 수업 끝내심. 빨리 끝내주는게 유실한 장점? 글쎄요. 전 제 시간에 끝내더라도 뭘 좀 배웠으면 했는데여. 게임이론 부분 진도 아예 나가지도 않았는데, 자율학습 기간 일주일 전에 종강때리시는건 뭔지...",20
2019,"1학기","수업에서 아무런 인사이트도 제공하지 않고 혼자 자문자답하면서 진행한다... 가끔 애들한테 잘 따라오고 있냐고 물어보는데, 혼자하면서 왜 묻는지 모르겠다. 시험은 수업이랑 관련이 없다고 보는거 같은데, 중간은 난이도가 그리 어렵지는 않았지만 수업에서 제공한 개념이 아니었고 기말은 응용 수준을 넘어섰다. 수업은 왜 하는지 모르겠다. 설령 공부는 혼자 머리 싸매고 하는거야!주의라도 수업에서 기초내용을 토대로 어떤 내용을 제공하거나 그런 유도를 해줘야하는데 전혀 없다. 기본 개념 혼자 복습하시다가 가신다.. 결론은 그냥 출튀하고 양학하러 올애들만 들어라..공부하려고 듣는 수업 아니다.",20
2019,"1학기","수업을 들으나마나 메리트가 없어요ㅜㅜ 수업 들을 시간에 맨큐를 읽으면 더 이해가 잘됩니다...ㅎ 중간시험은 너무 쉽게 냈다 싶었는데 변별력을 주고 싶으셨는지 기말시험을 폭발시키셨네요... 근데 이렇게 내실거면 적어도 수업을 듣는 사람들한테는 어느정도 힌트라도 좀 주고 유리하게 만들어주거나 해야 하는거 아닌가요...? 출튀하고 수업 안듣고 양학하는 사람들이나 좋게 만들어서 무슨 보람이 있으신건지 궁금하네요",20
2019,"1학기","수업하지도않은걸 시험에 내면 어쩌자는거지ㅋㅋㅋ이렇게 대충가르치는 경제학수업 처음봄ㅋㅋ제발듣지마요",20
2019,"1학기","이 강의 유일한 장점은 빨리 끝난다는 거 외에는 없는 듯 강의력도 좀 난해하고 시험은 답없고 중간 그래도 맨큐 책 공부해서 중간은 갔는데 기말은... 풀라고 만든건가? 원론수준을 뛰어넘어서 아예 건들이지도 못하겠네 ㄷㄷ 경제 이번에 처음 듣는데 시험지보는 순간 미션이 임파서블하다는 걸 느끼고 얌전히 씨로 갔다.ㅠ",20
2019,"1학기","일단 강의력 제로. 정말 못 가르칩니다. 근데 질문하는 거 안좋아 하심. 최악인 건 시험. 중간은 그냥 중간정도 나왔은데 기말이 원론 수준을 훨씬 넘는 문제들이 나옴. 기말은 전부 서술형인데 하나 모르면 나머지도 못 푸는 식. 멘큐 연습문제보다 훨어어얼씬 어려움. 학생들 엿 먹이는 줄 알았음.마일리지 아끼려고 이 강의를 택한 건 이번 학기 내 최악의 실수다. 진짜 듣지 마세요. 절대. 학점도 깐깐하게 준다고 알고 있음.",20
2019,"1학기","오현진 교수님의 미시경제원론 X 미시경제학 O",40
2019,"1학기","강의는 횡설수설한데, 중간은 쉽게 내고 기말은 적당히 비슷한 걸 알려주고 라도 내던가.. 그냥 처음 듣는 분들은 유명한 수업 들으세요. 괜히 마일리지 아끼다가 피봅니다.",40
2024,"1학기","시험은 2번다 비대면 줌, 객관식이였습니다. 맨큐 형태의 문제 많이 연습하시면 좋은 성적 받으실 수 있습니다! 시험 보고나서 점수 배열표를 올려주시고, 저는 중간 2등, 기말 5등 해서 A쁠받았습니다. 한시간 대면 수업때 몇몇 문제들 설명하시긴 했지만, 개인적으로 설명이 충분하다고 느끼지 않아 독학해야해서 어려웠습니다. 교수님이 건강하셨으면 좋겠네요",60
2024,"1학기","매 시간 생각 없이 들어서 난 좋았다 교수님이 행복하시고 평안하셨으면 좋겠다 시험은 어렵고 시간이 부족함",40
2024,"1학기","최악의 강의. 딱히 더 덧붙이고 싶지도 않다. 걍 다른 거 들으세요 제발",20
2024,"1학기","""We will discuss in the class"" - from 2023 독학 필요.",40
2023,"2학기","기말에 처음 보는 개념이 나와서 정말 당황했고.. 학생들에게 알게 모르게 심리적 압박을 많이 주시는 듯",20
